# GRID
# x y z
# 0.0 0.98 50 0.0 0.98 50 0.0 0.0 1
# x y z Bx By Bz
0.84 0.34 0 10.8154 -9.50781 8.91358
0.84 0.36 0 12.2661 -9.12523 9.77703
0.84 0.38 0 13.6124 -8.53347 10.6668
0.84 0.4 0 14.9477 -7.66241 11.4936
0.84 0.42 0 16.2316 -6.50364 12.1943
0.84 0.44 0 17.25 -5.13121 12.828
0.84 0.46 0 18.1193 -3.52887 13.2333
0.84 0.48 0 18.6257 -1.80197 13.5148
0.84 0.5 0 18.738 0 13.6663
0.84 0.52 0 18.6257 1.80197 13.5148
0.84 0.54 0 18.1193 3.52887 13.2333
0.84 0.56 0 17.25 5.13121 12.828
0.84 0.58 0 16.2316 6.50364 12.1943
0.84 0.6 0 14.9477 7.6624 11.4936
0.84 0.62 0 13.6124 8.53347 10.6668
0.84 0.64 0 12.2662 9.12522 9.77703
0.84 0.66 0 10.8154 9.50781 8.91358
0.84 0.68 0 9.31795 9.69392 8.07827
0.84 0.7 0 8.04068 9.64519 7.23389
0.84 0.72 0 6.76927 9.46515 6.45351
0.84 0.74 0 5.71685 9.14366 5.71479
0.84 0.76 0 4.69474 8.74987 5.04801
0.84 0.78 0 3.79721 8.29322 4.4428
0.84 0.8 0 3.0167 7.79843 3.89921
0.84 0.82 0 2.40332 7.28716 3.41586
0.84 0.84 0 1.82185 6.77302 2.9881
0.84 0.86 0 1.37593 6.27249 2.61354
0.84 0.88 0 0.954348 5.78318 2.28283
0.84 0.9 0 0.63954 5.32336 1.99626
0.84 0.92 0 0.375916 4.88975 1.74634
0.84 0.94 0 0.156559 4.48377 1.52856
0.84 0.96 0 -0.0247342 4.10581 1.33885
0.84 0.98 0 -0.148111 3.76521 1.17663
0.86 0 0 -0.0860115 -3.33132 0.999395
0.86 0.02 0 0.0501308 -3.62738 1.13356
0.86 0.04 0 0.213992 -3.94537 1.28653
0.86 0.06 0 0.409977 -4.28545 1.46095
0.86 0.08 0 0.643021 -4.64719 1.65971
0.86 0.1 0 0.9186 -5.02942 1.88603
0.86 0.12 0 1.2427 -5.42999 2.14342
0.86 0.14 0 1.62175 -5.84543 2.4356
0.86 0.16 0 2.0625 -6.27068 2.76648
0.86 0.18 0 2.62804 -6.69762 3.13951
0.86 0.2 0 3.2185 -7.11586 3.55793
0.86 0.22 0 3.95941 -7.50652 4.02135
0.86 0.24 0 4.80111 -7.85275 4.53044
0.86 0.26 0 5.66539 -8.15026 5.09391
0.86 0.28 0 6.62161 -8.36779 5.70531
0.86 0.3 0 7.76558 -8.44861 6.33646
0.86 0.32 0 8.90131 -8.41533 7.01277
0.86 0.34 0 10.107 -8.21355 7.7002
0.86 0.36 0 11.3645 -7.81361 8.37173
0.86 0.38 0 12.5186 -7.2476 9.0595
0.86 0.4 0 13.6562 -6.4541 9.68115
0.86 0.42 0 14.7452 -5.43212 10.1852
0.86 0.44 0 15.6015 -4.25636 10.6409
0.86 0.46 0 16.1795 -2.94634 11.0488
0.86 0.48 0 16.6004 -1.49993 11.2495
0.86 0.5 0 16.6911 0 11.3701
0.86 0.52 0 16.6004 1.49993 11.2495
0.86 0.54 0 16.1795 2.94634 11.0488
0.86 0.56 0 15.6015 4.25636 10.6409
0.86 0.58 0 14.7452 5.43211 10.1852
0.86 0.6 0 13.6562 6.4541 9.68115
0.86 0.62 0 12.5186 7.2476 9.0595
0.86 0.64 0 11.3645 7.81361 8.37173
0.86 0.66 0 10.107 8.21355 7.7002
0.86 0.68 0 8.90131 8.41533 7.01277
0.86 0.7 0 7.76558 8.44861 6.33646
0.86 0.72 0 6.62161 8.36779 5.70531
0.86 0.74 0 5.66539 8.15026 5.09391
0.86 0.76 0 4.80111 7.85275 4.53044
0.86 0.78 0 3.95941 7.50652 4.02135
0.86 0.8 0 3.2185 7.11586 3.55793
0.86 0.82 0 2.62804 6.69762 3.13951
0.86 0.84 0 2.0625 6.27068 2.76648
0.86 0.86 0 1.62175 5.84543 2.4356
0.86 0.88 0 1.2427 5.42999 2.14342
0.86 0.9 0 0.9186 5.02942 1.88603
0.86 0.92 0 0.643022 4.64719 1.65971
0.86 0.94 0 0.409977 4.28545 1.46095
0.86 0.96 0 0.213992 3.94537 1.28653
0.86 0.98 0 0.0501309 3.62738 1.13356
0.88 0 0 0.106023 -3.21858 0.965573
0.88 0.02 0 0.229838 -3.48107 1.08783
0.88 0.04 0 0.402801 -3.76798 1.22869
0.88 0.06 0 0.606728 -4.0721 1.38822
0.88 0.08 0 0.845967 -4.39247 1.56874
0.88 0.1 0 1.12525 -4.72738 1.77277
0.88 0.12 0 1.44967 -5.07419 2.00297
0.88 0.14 0 1.82455 -5.42905 2.2621
0.88 0.16 0 2.25536 -5.78669 2.55295
0.88 0.18 0 2.80051 -6.13644 2.87646
0.88 0.2 0 3.3642 -6.47347 3.23674
0.88 0.22 0 3.99903 -6.78512 3.63488
0.88 0.24 0 4.77807 -7.04258 4.06303
0.88 0.26 0 5.56941 -7.25329 4.53331
0.88 0.28 0 6.43618 -7.3871 5.03666
0.88 0.3 0 7.37465 -7.42179 5.56635
0.88 0.32 0 8.3775 -7.3334 6.11116
0.88 0.34 0 9.43335 -7.09766 6.65405
0.88 0.36 0 10.4161 -6.7426 7.22421
0.88 0.38 0 11.5195 -6.15684 7.69604
0.88 0.4 0 12.3708 -5.49248 8.23871
0.88 0.42 0 13.2942 -4.58953 8.60536
0.88 0.44 0 14.0146 -3.57522 8.93806
0.88 0.46 0 14.4963 -2.46532 9.24494
0.88 0.48 0 14.8489 -1.25105 9.38288
0.88 0.5 0 14.9227 0 9.47889
0.88 0.52 0 14.8489 1.25105 9.38288
0.88 0.54 0 14.4963 2.46531 9.24494
0.88 0.56 0 14.0146 3.57522 8.93806
0.88 0.58 0 13.2942 4.58953 8.60536
0.88 0.6 0 12.3708 5.49248 8.23872
0.88 0.62 0 11.5195 6.15684 7.69604
0.88 0.64 0 10.4161 6.7426 7.22421
0.88 0.66 0 9.43335 7.09766 6.65405
0.88 0.68 0 8.3775 7.3334 6.11116
0.88 0.7 0 7.37465 7.42179 5.56635
0.88 0.72 0 6.43618 7.38711 5.03666
0.88 0.74 0 5.56941 7.25329 4.53331
0.88 0.76 0 4.77807 7.04258 4.06303
0.88 0.78 0 3.99903 6.78512 3.63488
0.88 0.8 0 3.36421 6.47347 3.23674
0.88 0.82 0 2.80051 6.13644 2.87646
0.88 0.84 0 2.25536 5.78669 2.55295
0.88 0.86 0 1.82455 5.42905 2.2621
0.88 0.88 0 1.44967 5.07419 2.00297
0.88 0.9 0 1.12525 4.72738 1.77277
0.88 0.92 0 0.845968 4.39247 1.56874
0.88 0.94 0 0.606728 4.0721 1.38822
0.88 0.96 0 0.402801 3.76798 1.22869
0.88 0.98 0 0.229838 3.48107 1.08783
0.9 0 0 0.26007 -3.09083 0.927248
0.9 0.02 0 0.391634 -3.32873 1.04023
0.9 0.04 0 0.570888 -3.58592 1.16932
0.9 0.06 0 0.779671 -3.85604 1.31456
0.9 0.08 0 0.99032 -4.13455 1.47663
0.9 0.1 0 1.26669 -4.4268 1.66005
0.9 0.12 0 1.58438 -4.72584 1.86546
0.9 0.14 0 1.98934 -5.0266 2.09441
0.9 0.16 0 2.40672 -5.3239 2.34878
0.9 0.18 0 2.87859 -5.61159 2.63043
0.9 0.2 0 3.40864 -5.88115 2.94057
0.9 0.22 0 3.99982 -6.12214 3.27972
0.9 0.24 0 4.65396 -6.32206 3.64734
0.9 0.26 0 5.4415 -6.44499 4.02812
0.9 0.28 0 6.22612 -6.51161 4.43974
0.9 0.3 0 6.98664 -6.51941 4.88956
0.9 0.32 0 7.87329 -6.39076 5.32563
0.9 0.34 0 8.79996 -6.13344 5.7501
0.9 0.36 0 9.65408 -5.78065 6.19355
0.9 0.38 0 10.5068 -5.28102 6.60127
0.9 0.4 0 11.2308 -4.68325 7.02487
0.9 0.42 0 12.0184 -3.88433 7.28311
0.9 0.44 0 12.5124 -3.05302 7.63255
0.9 0.46 0 13.0327 -2.06545 7.74545
0.9 0.48 0 13.2102 -1.06289 7.97165
0.9 0.5 0 13.3907 0 7.91037
0.9 0.52 0 13.2102 1.06289 7.97165
0.9 0.54 0 13.0327 2.06545 7.74545
0.9 0.56 0 12.5124 3.05302 7.63255
0.9 0.58 0 12.0184 3.88432 7.28311
0.9 0.6 0 11.2308 4.68324 7.02487
0.9 0.62 0 10.5068 5.28102 6.60127
0.9 0.64 0 9.65408 5.78065 6.19355
0.9 0.66 0 8.79996 6.13344 5.7501
0.9 0.68 0 7.87329 6.39076 5.32563
0.9 0.7 0 6.98664 6.51941 4.88956
0.9 0.72 0 6.22613 6.51161 4.43974
0.9 0.74 0 5.4415 6.44499 4.02812
0.9 0.76 0 4.65396 6.32206 3.64734
0.9 0.78 0 3.99982 6.12214 3.27972
0.9 0.8 0 3.40864 5.88115 2.94057
0.9 0.82 0 2.87859 5.61159 2.63043
0.9 0.84 0 2.40672 5.3239 2.34878
0.9 0.86 0 1.98934 5.0266 2.09442
0.9 0.88 0 1.58438 4.72584 1.86546
0.9 0.9 0 1.26669 4.4268 1.66005
0.9 0.92 0 0.990321 4.13455 1.47663
0.9 0.94 0 0.779671 3.85604 1.31456
0.9 0.96 0 0.570888 3.58592 1.16932
0.9 0.98 0 0.391634 3.32873 1.04023
0.92 0 0 0.378085 -2.95381 0.886142
0.92 0.02 0 0.536341 -3.17252 0.991413
0.92 0.04 0 0.694218 -3.39821 1.10811
0.92 0.06 0 0.902854 -3.63719 1.23995
0.92 0.08 0 1.14244 -3.8839 1.38711
0.92 0.1 0 1.41637 -4.13602 1.55101
0.92 0.12 0 1.72818 -4.39048 1.73308
0.92 0.14 0 2.08136 -4.64323 1.93468
0.92 0.16 0 2.47932 -4.88914 2.15697
0.92 0.18 0 2.92519 -5.1218 2.40085
0.92 0.2 0 3.42156 -5.33339 2.6667
0.92 0.22 0 3.97032 -5.51454 2.95422
0.92 0.24 0 4.57228 -5.65429 3.26209
0.92 0.26 0 5.22688 -5.74007 3.58754
0.92 0.28 0 5.93183 -5.75792 3.92586
0.92 0.3 0 6.60843 -5.72563 4.29422
0.92 0.32 0 7.3937 -5.56805 4.64005
0.92 0.34 0 8.12495 -5.34161 5.00776
0.92 0.36 0 8.86513 -5.0008 5.358
0.92 0.38 0 9.60069 -4.53655 5.67069
0.92 0.4 0 10.2195 -3.99878 5.99817
0.92 0.42 0 10.7951 -3.34042 6.26329
0.92 0.44 0 11.3122 -2.57467 6.43668
0.92 0.46 0 11.6518 -1.76319 6.61197
0.92 0.48 0 11.9033 -0.88943 6.67073
0.92 0.5 0 11.9529 0 6.7339
0.92 0.52 0 11.9033 0.889429 6.67073
0.92 0.54 0 11.6518 1.76319 6.61198
0.92 0.56 0 11.3122 2.57467 6.43668
0.92 0.58 0 10.7951 3.34042 6.26329
0.92 0.6 0 10.2195 3.99878 5.99817
0.92 0.62 0 9.60069 4.53655 5.67069
0.92 0.64 0 8.86513 5.0008 5.358
0.92 0.66 0 8.12495 5.34161 5.00776
0.92 0.68 0 7.3937 5.56805 4.64005
0.92 0.7 0 6.60844 5.72563 4.29422
0.92 0.72 0 5.93183 5.75792 3.92586
0.92 0.74 0 5.22688 5.74007 3.58754
0.92 0.76 0 4.57228 5.65429 3.26209
0.92 0.78 0 3.97032 5.51454 2.95422
0.92 0.8 0 3.42156 5.33339 2.6667
0.92 0.82 0 2.92519 5.1218 2.40085
0.92 0.84 0 2.47932 4.88914 2.15697
0.92 0.86 0 2.08136 4.64323 1.93468
0.92 0.88 0 1.72818 4.39048 1.73308
0.92 0.9 0 1.41637 4.13602 1.55101
0.92 0.92 0 1.14244 3.8839 1.38711
0.92 0.94 0 0.902854 3.63719 1.23995
0.92 0.96 0 0.694218 3.39821 1.10811
0.92 0.98 0 0.536341 3.17252 0.991413
0.94 0 0 0.503547 -2.81906 0.845717
0.94 0.02 0 0.642552 -3.0115 0.941093
0.94 0.04 0 0.82543 -3.21472 1.04828
0.94 0.06 0 1.00776 -3.42277 1.16685
0.94 0.08 0 1.24301 -3.63745 1.29909
0.94 0.1 0 1.50967 -3.85419 1.44532
0.94 0.12 0 1.81061 -4.06988 1.60653
0.94 0.14 0 2.14862 -4.28057 1.78357
0.94 0.16 0 2.48585 -4.48778 1.9799
0.94 0.18 0 2.90209 -4.67523 2.19151
0.94 0.2 0 3.36187 -4.84011 2.42005
0.94 0.22 0 3.86624 -4.97409 2.66469
0.94 0.24 0 4.41532 -5.06762 2.92362
0.94 0.26 0 5.00801 -5.10993 3.19371
0.94 0.28 0 5.57821 -5.11723 3.48902
0.94 0.3 0 6.24447 -5.02644 3.76983
0.94 0.32 0 6.86945 -4.88631 4.07193
0.94 0.34 0 7.50874 -4.65779 4.36667
0.94 0.36 0 8.15269 -4.33131 4.64069
0.94 0.38 0 8.79007 -3.90092 4.87615
0.94 0.4 0 9.32175 -3.41696 5.12544
0.94 0.42 0 9.8154 -2.8358 5.31713
0.94 0.44 0 10.1675 -2.21185 5.52961
0.94 0.46 0 10.4547 -1.51036 5.66384
0.94 0.48 0 10.6688 -0.759885 5.69914
0.94 0.5 0 10.7097 0 5.75167
0.94 0.52 0 10.6688 0.759884 5.69914
0.94 0.54 0 10.4547 1.51036 5.66384
0.94 0.56 0 10.1675 2.21185 5.52961
0.94 0.58 0 9.8154 2.8358 5.31713
0.94 0.6 0 9.32175 3.41696 5.12544
0.94 0.62 0 8.79007 3.90092 4.87615
0.94 0.64 0 8.15269 4.33131 4.64069
0.94 0.66 0 7.50874 4.65778 4.36667
0.94 0.68 0 6.86945 4.88631 4.07193
0.94 0.7 0 6.24447 5.02644 3.76983
0.94 0.72 0 5.57821 5.11723 3.48902
0.94 0.74 0 5.00801 5.10993 3.19371
0.94 0.76 0 4.41532 5.06762 2.92362
0.94 0.78 0 3.86624 4.97409 2.66469
0.94 0.8 0 3.36187 4.84011 2.42005
0.94 0.82 0 2.90209 4.67523 2.19151
0.94 0.84 0 2.48585 4.48778 1.9799
0.94 0.86 0 2.14862 4.28057 1.78357
0.94 0.88 0 1.81061 4.06988 1.60653
0.94 0.9 0 1.50967 3.85419 1.44532
0.94 0.92 0 1.24301 3.63745 1.29909
0.94 0.94 0 1.00776 3.42277 1.16685
0.94 0.96 0 0.82543 3.21473 1.04828
0.94 0.98 0 0.642552 3.0115 0.941093
0.96 0 0 0.595663 -2.68018 0.804055
0.96 0.02 0 0.735156 -2.85211 0.891283
0.96 0.04 0 0.916351 -3.0314 0.988499
0.96 0.06 0 1.09618 -3.21403 1.09569
0.96 0.08 0 1.32568 -3.39951 1.21411
0.96 0.1 0 1.58377 -3.58431 1.34412
0.96 0.12 0 1.84027 -3.76905 1.48778
0.96 0.14 0 2.15965 -3.94436 1.64348
0.96 0.16 0 2.51391 -4.10779 1.81226
0.96 0.18 0 2.90468 -4.25391 1.99402
0.96 0.2 0 3.33308 -4.37628 2.18814
0.96 0.22 0 3.75191 -4.48372 2.40199
0.96 0.24 0 4.25258 -4.53919 2.61876
0.96 0.26 0 4.73477 -4.57017 2.85635
0.96 0.28 0 5.30141 -4.52376 3.08438
0.96 0.3 0 5.83562 -4.44213 3.3316
0.96 0.32 0 6.38654 -4.29221 3.57685
0.96 0.34 0 6.94731 -4.06529 3.81121
0.96 0.36 0 7.50975 -3.75434 4.02251
0.96 0.38 0 7.9896 -3.40301 4.25376
0.96 0.4 0 8.44613 -2.96741 4.45111
0.96 0.42 0 8.86953 -2.45115 4.59591
0.96 0.44 0 9.16863 -1.90584 4.76459
0.96 0.46 0 9.41317 -1.29753 4.86572
0.96 0.48 0 9.59666 -0.650998 4.88248
0.96 0.5 0 9.63062 0 4.92624
0.96 0.52 0 9.59666 0.650997 4.88248
0.96 0.54 0 9.41317 1.29752 4.86572
0.96 0.56 0 9.16863 1.90584 4.76459
0.96 0.58 0 8.86953 2.45115 4.59591
0.96 0.6 0 8.44613 2.9674 4.45111
0.96 0.62 0 7.9896 3.40301 4.25376
0.96 0.64 0 7.50975 3.75434 4.02251
0.96 0.66 0 6.94731 4.06529 3.81121
0.96 0.68 0 6.38654 4.29221 3.57685
0.96 0.7 0 5.83562 4.44213 3.3316
0.96 0.72 0 5.30141 4.52376 3.08439
0.96 0.74 0 4.73477 4.57017 2.85635
0.96 0.76 0 4.25258 4.53919 2.61876
0.96 0.78 0 3.75191 4.48372 2.40199
0.96 0.8 0 3.33308 4.37628 2.18814
0.96 0.82 0 2.90468 4.25391 1.99402
0.96 0.84 0 2.51391 4.10779 1.81226
0.96 0.86 0 2.15965 3.94436 1.64348
0.96 0.88 0 1.84027 3.76905 1.48778
0.96 0.9 0 1.58377 3.58431 1.34412
0.96 0.92 0 1.32568 3.39951 1.21411
0.96 0.94 0 1.09618 3.21403 1.09569
0.96 0.96 0 0.916351 3.0314 0.988499
0.96 0.98 0 0.735156 2.85211 0.891284
0.98 0 0 0.67644 -2.54258 0.762775
0.98 0.02 0 0.815271 -2.69539 0.842309
0.98 0.04 0 0.993622 -2.85258 0.930188
0.98 0.06 0 1.1698 -3.01192 1.02679
0.98 0.08 0 1.3925 -3.1709 1.13246
0.98 0.1 0 1.61262 -3.33019 1.24882
0.98 0.12 0 1.88672 -3.48192 1.37444
0.98 0.14 0 2.19012 -3.62438 1.51016
0.98 0.16 0 2.48849 -3.76197 1.65969
0.98 0.18 0 2.85176 -3.87481 1.81632
0.98 0.2 0 3.2061 -3.97742 1.98871
0.98 0.22 0 3.63113 -4.03896 2.16373
0.98 0.24 0 4.0405 -4.08335 2.35578
0.98 0.26 0 4.5239 -4.06618 2.54136
0.98 0.28 0 4.98117 -4.02389 2.74356
0.98 0.3 0 5.45574 -3.92868 2.94651
0.98 0.32 0 5.94276 -3.77305 3.14421
0.98 0.34 0 6.43632 -3.55023 3.32834
0.98 0.36 0 6.86449 -3.29841 3.53401
0.98 0.38 0 7.34691 -2.93173 3.66466
0.98 0.4 0 7.74314 -2.5389 3.80835
0.98 0.42 0 8.03869 -2.12416 3.9828
0.98 0.44 0 8.29431 -1.64625 4.11563
0.98 0.46 0 8.50379 -1.11729 4.18985
0.98 0.48 0 8.662 -0.558917 4.19187
0.98 0.5 0 8.69038 0 4.22833
0.98 0.52 0 8.662 0.558916 4.19187
0.98 0.54 0 8.50379 1.11729 4.18985
0.98 0.56 0 8.29431 1.64625 4.11563
0.98 0.58 0 8.03869 2.12416 3.9828
0.98 0.6 0 7.74314 2.5389 3.80835
0.98 0.62 0 7.34691 2.93173 3.66466
0.98 0.64 0 6.86449 3.29841 3.53401
0.98 0.66 0 6.43632 3.55023 3.32834
0.98 0.68 0 5.94276 3.77305 3.14421
0.98 0.7 0 5.45574 3.92868 2.94651
0.98 0.72 0 4.98117 4.02389 2.74356
0.98 0.74 0 4.5239 4.06618 2.54136
0.98 0.76 0 4.0405 4.08335 2.35578
0.98 0.78 0 3.63113 4.03896 2.16373
0.98 0.8 0 3.20611 3.97742 1.98871
0.98 0.82 0 2.85176 3.87481 1.81632
0.98 0.84 0 2.48849 3.76197 1.65969
0.98 0.86 0 2.19012 3.62438 1.51016
0.98 0.88 0 1.88672 3.48192 1.37444
0.98 0.9 0 1.61262 3.33019 1.24882
0.98 0.92 0 1.3925 3.1709 1.13246
0.98 0.94 0 1.1698 3.01192 1.02679
0.98 0.96 0 0.993622 2.85258 0.930189
0.98 0.98 0 0.815271 2.69539 0.84231
