# GRID
# fP fPz phi
# -2.0 2.0 101 -2.0 2.0 101 0.0 0.0 1
# fP fBz phi RH
-1.8 0.48 0.0 -1.757600000000001
-1.8 0.52 0.0 -1.7624000000000006
-1.8 0.56 0.0 -1.7672000000000008
-1.8 0.6000000000000001 0.0 -1.7720000000000007
-1.8 0.6400000000000001 0.0 -1.7768000000000008
-1.8 0.6800000000000002 0.0 -1.781600000000001
-1.8 0.7200000000000002 0.0 -1.7864000000000009
-1.8 0.7600000000000002 0.0 -1.7912000000000008
-1.8 0.8000000000000003 0.0 -1.7960000000000007
-1.8 0.8399999999999999 0.0 -1.8008000000000006
-1.8 0.8799999999999999 0.0 -1.805600000000001
-1.8 0.9199999999999999 0.0 -1.8104000000000007
-1.8 0.96 0.0 -1.8152000000000008
-1.8 1.0 0.0 -1.8200000000000012
-1.8 1.04 0.0 -1.8248000000000006
-1.8 1.08 0.0 -1.8296000000000006
-1.8 1.12 0.0 -1.8344000000000007
-1.8 1.1600000000000001 0.0 -1.8392000000000008
-1.8 1.2000000000000002 0.0 -1.8440000000000012
-1.8 1.2400000000000002 0.0 -1.8488000000000009
-1.8 1.2800000000000002 0.0 -1.8536000000000006
-1.8 1.3200000000000003 0.0 -1.8584000000000007
-1.8 1.3599999999999999 0.0 -1.8632000000000009
-1.8 1.4 0.0 -1.8680000000000005
-1.8 1.44 0.0 -1.8728000000000007
-1.8 1.48 0.0 -1.877600000000001
-1.8 1.52 0.0 -1.8824000000000012
-1.8 1.56 0.0 -1.8872000000000009
-1.8 1.6 0.0 -1.8920000000000006
-1.8 1.6400000000000001 0.0 -1.8968000000000007
-1.8 1.6800000000000002 0.0 -1.901600000000001
-1.8 1.7200000000000002 0.0 -1.9064000000000012
-1.8 1.7600000000000002 0.0 -1.911200000000001
-1.8 1.8000000000000003 0.0 -1.9160000000000006
-1.8 1.8399999999999999 0.0 -1.9208000000000007
-1.8 1.88 0.0 -1.9256000000000004
-1.8 1.92 0.0 -1.9304000000000008
-1.8 1.96 0.0 -1.935200000000001
-1.8 2.0 0.0 -1.940000000000001
-1.76 -2.0 0.0 -1.228
-1.76 -1.96 0.0 -1.2328
-1.76 -1.92 0.0 -1.2375999999999998
-1.76 -1.88 0.0 -1.2424000000000002
-1.76 -1.84 0.0 -1.2472
-1.76 -1.8 0.0 -1.252
-1.76 -1.76 0.0 -1.2568
-1.76 -1.72 0.0 -1.2615999999999998
-1.76 -1.68 0.0 -1.2664
-1.76 -1.6400000000000001 0.0 -1.2712
-1.76 -1.6 0.0 -1.276
-1.76 -1.56 0.0 -1.2808
-1.76 -1.52 0.0 -1.2855999999999999
-1.76 -1.48 0.0 -1.2904
-1.76 -1.44 0.0 -1.2952000000000001
-1.76 -1.4 0.0 -1.3
-1.76 -1.3599999999999999 0.0 -1.3048
-1.76 -1.3199999999999998 0.0 -1.3095999999999999
-1.76 -1.28 0.0 -1.3144
-1.76 -1.24 0.0 -1.3192
-1.76 -1.2 0.0 -1.324
-1.76 -1.1600000000000001 0.0 -1.3287999999999998
-1.76 -1.12 0.0 -1.3336
-1.76 -1.08 0.0 -1.3384
-1.76 -1.04 0.0 -1.3432
-1.76 -1.0 0.0 -1.3479999999999999
-1.76 -0.96 0.0 -1.3527999999999998
-1.76 -0.9199999999999999 0.0 -1.3576000000000001
-1.76 -0.8799999999999999 0.0 -1.3624
-1.76 -0.8400000000000001 0.0 -1.3672
-1.76 -0.8 0.0 -1.3719999999999999
-1.76 -0.76 0.0 -1.3767999999999998
-1.76 -0.72 0.0 -1.3816000000000002
-1.76 -0.6799999999999999 0.0 -1.3863999999999999
-1.76 -0.6399999999999999 0.0 -1.3912
-1.76 -0.5999999999999999 0.0 -1.396
-1.76 -0.56 0.0 -1.4007999999999998
-1.76 -0.52 0.0 -1.4056
-1.76 -0.48 0.0 -1.4104
-1.76 -0.43999999999999995 0.0 -1.4152
-1.76 -0.3999999999999999 0.0 -1.42
-1.76 -0.3599999999999999 0.0 -1.4247999999999998
-1.76 -0.32000000000000006 0.0 -1.4296000000000002
-1.76 -0.28 0.0 -1.4344
-1.76 -0.24 0.0 -1.4392
-1.76 -0.19999999999999996 0.0 -1.444
-1.76 -0.15999999999999992 0.0 -1.4487999999999999
-1.76 -0.11999999999999988 0.0 -1.4535999999999998
-1.76 -0.08000000000000007 0.0 -1.4584000000000001
-1.76 -0.040000000000000036 0.0 -1.4632
-1.76 0.0 0.0 -1.468
-1.76 0.040000000000000036 0.0 -1.4727999999999999
-1.76 0.08000000000000007 0.0 -1.4775999999999998
-1.76 0.1200000000000001 0.0 -1.4824000000000002
-1.76 0.16000000000000014 0.0 -1.4872
-1.76 0.20000000000000018 0.0 -1.492
-1.76 0.2400000000000002 0.0 -1.4968000000000001
-1.76 0.28000000000000025 0.0 -1.5015999999999998
-1.76 0.31999999999999984 0.0 -1.5064
-1.76 0.3599999999999999 0.0 -1.5111999999999997
-1.76 0.3999999999999999 0.0 -1.516
-1.76 0.43999999999999995 0.0 -1.5208000000000002
-1.76 0.48 0.0 -1.5255999999999998
-1.76 0.52 0.0 -1.5304
-1.76 0.56 0.0 -1.5352000000000001
-1.76 0.6000000000000001 0.0 -1.54
-1.76 0.6400000000000001 0.0 -1.5447999999999997
-1.76 0.6800000000000002 0.0 -1.5495999999999999
-1.76 0.7200000000000002 0.0 -1.5544000000000002
-1.76 0.7600000000000002 0.0 -1.5592000000000001
-1.76 0.8000000000000003 0.0 -1.564
-1.76 0.8399999999999999 0.0 -1.5688
-1.76 0.8799999999999999 0.0 -1.5735999999999999
-1.76 0.9199999999999999 0.0 -1.5784
-1.76 0.96 0.0 -1.5831999999999997
-1.76 1.0 0.0 -1.588
-1.76 1.04 0.0 -1.5928
-1.76 1.08 0.0 -1.5976
-1.76 1.12 0.0 -1.6024
-1.76 1.1600000000000001 0.0 -1.6071999999999997
-1.76 1.2000000000000002 0.0 -1.612
-1.76 1.2400000000000002 0.0 -1.6168000000000002
-1.76 1.2800000000000002 0.0 -1.6216
-1.76 1.3200000000000003 0.0 -1.6264
-1.76 1.3599999999999999 0.0 -1.6312000000000002
-1.76 1.4 0.0 -1.636
-1.76 1.44 0.0 -1.6407999999999996
-1.76 1.48 0.0 -1.6456
-1.76 1.52 0.0 -1.6504
-1.76 1.56 0.0 -1.6552000000000002
-1.76 1.6 0.0 -1.66
-1.76 1.6400000000000001 0.0 -1.6647999999999996
-1.76 1.6800000000000002 0.0 -1.6696
-1.76 1.7200000000000002 0.0 -1.6744
-1.76 1.7600000000000002 0.0 -1.6792000000000002
-1.76 1.8000000000000003 0.0 -1.684
-1.76 1.8399999999999999 0.0 -1.6888
-1.76 1.88 0.0 -1.6935999999999998
-1.76 1.92 0.0 -1.6984000000000001
-1.76 1.96 0.0 -1.7031999999999998
-1.76 2.0 0.0 -1.7080000000000002
-1.72 -2.0 0.0 -0.9959999999999991
-1.72 -1.96 0.0 -1.000799999999999
-1.72 -1.92 0.0 -1.005599999999999
-1.72 -1.88 0.0 -1.0103999999999993
-1.72 -1.84 0.0 -1.0151999999999992
-1.72 -1.8 0.0 -1.0199999999999991
-1.72 -1.76 0.0 -1.024799999999999
-1.72 -1.72 0.0 -1.029599999999999
-1.72 -1.68 0.0 -1.034399999999999
-1.72 -1.6400000000000001 0.0 -1.0391999999999992
-1.72 -1.6 0.0 -1.0439999999999992
-1.72 -1.56 0.0 -1.048799999999999
-1.72 -1.52 0.0 -1.053599999999999
-1.72 -1.48 0.0 -1.0583999999999991
-1.72 -1.44 0.0 -1.0631999999999993
-1.72 -1.4 0.0 -1.0679999999999992
-1.72 -1.3599999999999999 0.0 -1.072799999999999
-1.72 -1.3199999999999998 0.0 -1.077599999999999
-1.72 -1.28 0.0 -1.0823999999999991
-1.72 -1.24 0.0 -1.087199999999999
-1.72 -1.2 0.0 -1.0919999999999992
-1.72 -1.1600000000000001 0.0 -1.096799999999999
-1.72 -1.12 0.0 -1.101599999999999
-1.72 -1.08 0.0 -1.1063999999999992
-1.72 -1.04 0.0 -1.1111999999999993
-1.72 -1.0 0.0 -1.1159999999999992
-1.72 -0.96 0.0 -1.1207999999999991
-1.72 -0.9199999999999999 0.0 -1.125599999999999
-1.72 -0.8799999999999999 0.0 -1.130399999999999
-1.72 -0.8400000000000001 0.0 -1.135199999999999
-1.72 -0.8 0.0 -1.1399999999999992
-1.72 -0.76 0.0 -1.1447999999999992
-1.72 -0.72 0.0 -1.149599999999999
-1.72 -0.6799999999999999 0.0 -1.1543999999999992
-1.72 -0.6399999999999999 0.0 -1.1591999999999991
-1.72 -0.5999999999999999 0.0 -1.1639999999999993
-1.72 -0.56 0.0 -1.1687999999999992
-1.72 -0.52 0.0 -1.1735999999999993
-1.72 -0.48 0.0 -1.178399999999999
-1.72 -0.43999999999999995 0.0 -1.1831999999999991
-1.72 -0.3999999999999999 0.0 -1.187999999999999
-1.72 -0.3599999999999999 0.0 -1.1927999999999992
-1.72 -0.32000000000000006 0.0 -1.197599999999999
-1.72 -0.28 0.0 -1.2023999999999992
-1.72 -0.24 0.0 -1.2071999999999992
-1.72 -0.19999999999999996 0.0 -1.211999999999999
-1.72 -0.15999999999999992 0.0 -1.2167999999999992
-1.72 -0.11999999999999988 0.0 -1.2215999999999991
-1.72 -0.08000000000000007 0.0 -1.226399999999999
-1.72 -0.040000000000000036 0.0 -1.2311999999999992
-1.72 0.0 0.0 -1.235999999999999
-1.72 0.040000000000000036 0.0 -1.240799999999999
-1.72 0.08000000000000007 0.0 -1.2455999999999992
-1.72 0.1200000000000001 0.0 -1.250399999999999
-1.72 0.16000000000000014 0.0 -1.2551999999999992
-1.72 0.20000000000000018 0.0 -1.259999999999999
-1.72 0.2400000000000002 0.0 -1.264799999999999
-1.72 0.28000000000000025 0.0 -1.2695999999999992
-1.72 0.31999999999999984 0.0 -1.2743999999999989
-1.72 0.3599999999999999 0.0 -1.279199999999999
-1.72 0.3999999999999999 0.0 -1.2839999999999994
-1.72 0.43999999999999995 0.0 -1.288799999999999
-1.72 0.48 0.0 -1.2935999999999992
-1.72 0.52 0.0 -1.2983999999999989
-1.72 0.56 0.0 -1.303199999999999
-1.72 0.6000000000000001 0.0 -1.3079999999999994
-1.72 0.6400000000000001 0.0 -1.312799999999999
-1.72 0.6800000000000002 0.0 -1.3175999999999992
-1.72 0.7200000000000002 0.0 -1.3223999999999991
-1.72 0.7600000000000002 0.0 -1.327199999999999
-1.72 0.8000000000000003 0.0 -1.3319999999999994
-1.72 0.8399999999999999 0.0 -1.3367999999999989
-1.72 0.8799999999999999 0.0 -1.3415999999999992
-1.72 0.9199999999999999 0.0 -1.346399999999999
-1.72 0.96 0.0 -1.351199999999999
-1.72 1.0 0.0 -1.355999999999999
-1.72 1.04 0.0 -1.360799999999999
-1.72 1.08 0.0 -1.3655999999999993
-1.72 1.12 0.0 -1.3703999999999994
-1.72 1.1600000000000001 0.0 -1.375199999999999
-1.72 1.2000000000000002 0.0 -1.379999999999999
-1.72 1.2400000000000002 0.0 -1.3847999999999991
-1.72 1.2800000000000002 0.0 -1.3895999999999993
-1.72 1.3200000000000003 0.0 -1.3943999999999994
-1.72 1.3599999999999999 0.0 -1.3991999999999991
-1.72 1.4 0.0 -1.4039999999999992
-1.72 1.44 0.0 -1.408799999999999
-1.72 1.48 0.0 -1.4135999999999989
-1.72 1.52 0.0 -1.418399999999999
-1.72 1.56 0.0 -1.4231999999999991
-1.72 1.6 0.0 -1.4279999999999993
-1.72 1.6400000000000001 0.0 -1.432799999999999
-1.72 1.6800000000000002 0.0 -1.4375999999999989
-1.72 1.7200000000000002 0.0 -1.4423999999999992
-1.72 1.7600000000000002 0.0 -1.4471999999999992
-1.72 1.8000000000000003 0.0 -1.451999999999999
-1.72 1.8399999999999999 0.0 -1.456799999999999
-1.72 1.88 0.0 -1.461599999999999
-1.72 1.92 0.0 -1.4663999999999993
-1.72 1.96 0.0 -1.4711999999999992
-1.72 2.0 0.0 -1.475999999999999
-1.68 -2.0 0.0 -0.764
-1.68 -1.96 0.0 -0.7687999999999999
-1.68 -1.92 0.0 -0.7735999999999998
-1.68 -1.88 0.0 -0.7784000000000002
-1.68 -1.84 0.0 -0.7832000000000001
-1.68 -1.8 0.0 -0.788
-1.68 -1.76 0.0 -0.7928
-1.68 -1.72 0.0 -0.7975999999999999
-1.68 -1.68 0.0 -0.8024
-1.68 -1.6400000000000001 0.0 -0.8072000000000001
-1.68 -1.6 0.0 -0.812
-1.68 -1.56 0.0 -0.8168
-1.68 -1.52 0.0 -0.8215999999999999
-1.68 -1.48 0.0 -0.8264
-1.68 -1.44 0.0 -0.8312000000000002
-1.68 -1.4 0.0 -0.8360000000000001
-1.68 -1.3599999999999999 0.0 -0.8408
-1.68 -1.3199999999999998 0.0 -0.8455999999999999
-1.68 -1.28 0.0 -0.8504
-1.68 -1.24 0.0 -0.8552
-1.68 -1.2 0.0 -0.8600000000000001
-1.68 -1.1600000000000001 0.0 -0.8647999999999999
-1.68 -1.12 0.0 -0.8695999999999999
-1.68 -1.08 0.0 -0.8744000000000001
-1.68 -1.04 0.0 -0.8792000000000001
-1.68 -1.0 0.0 -0.884
-1.68 -0.96 0.0 -0.8887999999999999
-1.68 -0.9199999999999999 0.0 -0.8936000000000001
-1.68 -0.8799999999999999 0.0 -0.8984000000000001
-1.68 -0.8400000000000001 0.0 -0.9032
-1.68 -0.8 0.0 -0.908
-1.68 -0.76 0.0 -0.9128
-1.68 -0.72 0.0 -0.9176000000000002
-1.68 -0.6799999999999999 0.0 -0.9223999999999999
-1.68 -0.6399999999999999 0.0 -0.9272
-1.68 -0.5999999999999999 0.0 -0.932
-1.68 -0.56 0.0 -0.9368
-1.68 -0.52 0.0 -0.9416
-1.68 -0.48 0.0 -0.9464000000000001
-1.68 -0.43999999999999995 0.0 -0.9512
-1.68 -0.3999999999999999 0.0 -0.956
-1.68 -0.3599999999999999 0.0 -0.9608
-1.68 -0.32000000000000006 0.0 -0.9656000000000001
-1.68 -0.28 0.0 -0.9703999999999999
-1.68 -0.24 0.0 -0.9752000000000001
-1.68 -0.19999999999999996 0.0 -0.98
-1.68 -0.15999999999999992 0.0 -0.9848
-1.68 -0.11999999999999988 0.0 -0.9895999999999999
-1.68 -0.08000000000000007 0.0 -0.9944000000000001
-1.68 -0.040000000000000036 0.0 -0.9992000000000001
-1.68 0.0 0.0 -1.004
-1.68 0.040000000000000036 0.0 -1.0088
-1.68 0.08000000000000007 0.0 -1.0135999999999998
-1.68 0.1200000000000001 0.0 -1.0184000000000002
-1.68 0.16000000000000014 0.0 -1.0231999999999999
-1.68 0.20000000000000018 0.0 -1.028
-1.68 0.2400000000000002 0.0 -1.0328000000000002
-1.68 0.28000000000000025 0.0 -1.0375999999999999
-1.68 0.31999999999999984 0.0 -1.0424
-1.68 0.3599999999999999 0.0 -1.0471999999999997
-1.68 0.3999999999999999 0.0 -1.052
-1.68 0.43999999999999995 0.0 -1.0568000000000002
-1.68 0.48 0.0 -1.0615999999999999
-1.68 0.52 0.0 -1.0664
-1.68 0.56 0.0 -1.0711999999999997
-1.68 0.6000000000000001 0.0 -1.076
-1.68 0.6400000000000001 0.0 -1.0808000000000002
-1.68 0.6800000000000002 0.0 -1.0856
-1.68 0.7200000000000002 0.0 -1.0904000000000003
-1.68 0.7600000000000002 0.0 -1.0951999999999997
-1.68 0.8000000000000003 0.0 -1.1
-1.68 0.8399999999999999 0.0 -1.1047999999999996
-1.68 0.8799999999999999 0.0 -1.1096
-1.68 0.9199999999999999 0.0 -1.1144
-1.68 0.96 0.0 -1.1192000000000002
-1.68 1.0 0.0 -1.124
-1.68 1.04 0.0 -1.1287999999999996
-1.68 1.08 0.0 -1.1336
-1.68 1.12 0.0 -1.1384
-1.68 1.1600000000000001 0.0 -1.1432000000000002
-1.68 1.2000000000000002 0.0 -1.1480000000000001
-1.68 1.2400000000000002 0.0 -1.1527999999999998
-1.68 1.2800000000000002 0.0 -1.1576
-1.68 1.3200000000000003 0.0 -1.1624
-1.68 1.3599999999999999 0.0 -1.1671999999999998
-1.68 1.4 0.0 -1.1719999999999997
-1.68 1.44 0.0 -1.1768
-1.68 1.48 0.0 -1.1816
-1.68 1.52 0.0 -1.1864000000000003
-1.68 1.56 0.0 -1.1911999999999998
-1.68 1.6 0.0 -1.1959999999999997
-1.68 1.6400000000000001 0.0 -1.2008
-1.68 1.6800000000000002 0.0 -1.2056
-1.68 1.7200000000000002 0.0 -1.2104000000000004
-1.68 1.7600000000000002 0.0 -1.2151999999999998
-1.68 1.8000000000000003 0.0 -1.2199999999999998
-1.68 1.8399999999999999 0.0 -1.2247999999999997
-1.68 1.88 0.0 -1.2295999999999996
-1.68 1.92 0.0 -1.2344
-1.68 1.96 0.0 -1.2392000000000003
-1.68 2.0 0.0 -1.2440000000000002
-1.6400000000000001 -2.0 0.0 -0.5320000000000007
-1.6400000000000001 -1.96 0.0 -0.5368000000000006
-1.6400000000000001 -1.92 0.0 -0.5416000000000005
-1.6400000000000001 -1.88 0.0 -0.5464000000000009
-1.6400000000000001 -1.84 0.0 -0.5512000000000008
-1.6400000000000001 -1.8 0.0 -0.5560000000000007
-1.6400000000000001 -1.76 0.0 -0.5608000000000006
-1.6400000000000001 -1.72 0.0 -0.5656000000000005
-1.6400000000000001 -1.68 0.0 -0.5704000000000007
-1.6400000000000001 -1.6400000000000001 0.0 -0.5752000000000008
-1.6400000000000001 -1.6 0.0 -0.5800000000000007
-1.6400000000000001 -1.56 0.0 -0.5848000000000007
-1.6400000000000001 -1.52 0.0 -0.5896000000000006
-1.6400000000000001 -1.48 0.0 -0.5944000000000007
-1.6400000000000001 -1.44 0.0 -0.5992000000000008
-1.6400000000000001 -1.4 0.0 -0.6040000000000008
-1.6400000000000001 -1.3599999999999999 0.0 -0.6088000000000007
-1.6400000000000001 -1.3199999999999998 0.0 -0.6136000000000006
-1.6400000000000001 -1.28 0.0 -0.6184000000000007
-1.6400000000000001 -1.24 0.0 -0.6232000000000006
-1.6400000000000001 -1.2 0.0 -0.6280000000000008
-1.6400000000000001 -1.1600000000000001 0.0 -0.6328000000000006
-1.6400000000000001 -1.12 0.0 -0.6376000000000006
-1.6400000000000001 -1.08 0.0 -0.6424000000000007
-1.6400000000000001 -1.04 0.0 -0.6472000000000008
-1.6400000000000001 -1.0 0.0 -0.6520000000000007
-1.6400000000000001 -0.96 0.0 -0.6568000000000006
-1.6400000000000001 -0.9199999999999999 0.0 -0.6616000000000007
-1.6400000000000001 -0.8799999999999999 0.0 -0.6664000000000008
-1.6400000000000001 -0.8400000000000001 0.0 -0.6712000000000007
-1.6400000000000001 -0.8 0.0 -0.6760000000000007
-1.6400000000000001 -0.76 0.0 -0.6808000000000006
-1.6400000000000001 -0.72 0.0 -0.6856000000000009
-1.6400000000000001 -0.6799999999999999 0.0 -0.6904000000000006
-1.6400000000000001 -0.6399999999999999 0.0 -0.6952000000000007
-1.6400000000000001 -0.5999999999999999 0.0 -0.7000000000000007
-1.6400000000000001 -0.56 0.0 -0.7048000000000006
-1.6400000000000001 -0.52 0.0 -0.7096000000000007
-1.6400000000000001 -0.48 0.0 -0.7144000000000008
-1.6400000000000001 -0.43999999999999995 0.0 -0.7192000000000007
-1.6400000000000001 -0.3999999999999999 0.0 -0.7240000000000006
-1.6400000000000001 -0.3599999999999999 0.0 -0.7288000000000007
-1.6400000000000001 -0.32000000000000006 0.0 -0.7336000000000008
-1.6400000000000001 -0.28 0.0 -0.7384000000000006
-1.6400000000000001 -0.24 0.0 -0.7432000000000007
-1.6400000000000001 -0.19999999999999996 0.0 -0.7480000000000007
-1.6400000000000001 -0.15999999999999992 0.0 -0.7528000000000007
-1.6400000000000001 -0.11999999999999988 0.0 -0.7576000000000006
-1.6400000000000001 -0.08000000000000007 0.0 -0.7624000000000009
-1.6400000000000001 -0.040000000000000036 0.0 -0.7672000000000008
-1.6400000000000001 0.0 0.0 -0.7720000000000007
-1.6400000000000001 0.040000000000000036 0.0 -0.7768000000000006
-1.6400000000000001 0.08000000000000007 0.0 -0.7816000000000005
-1.6400000000000001 0.1200000000000001 0.0 -0.7864000000000009
-1.6400000000000001 0.16000000000000014 0.0 -0.7912000000000006
-1.6400000000000001 0.20000000000000018 0.0 -0.7960000000000007
-1.6400000000000001 0.2400000000000002 0.0 -0.8008000000000008
-1.6400000000000001 0.28000000000000025 0.0 -0.8056000000000005
-1.6400000000000001 0.31999999999999984 0.0 -0.8104000000000007
-1.6400000000000001 0.3599999999999999 0.0 -0.8152000000000004
-1.6400000000000001 0.3999999999999999 0.0 -0.8200000000000007
-1.6400000000000001 0.43999999999999995 0.0 -0.8248000000000009
-1.6400000000000001 0.48 0.0 -0.8296000000000006
-1.6400000000000001 0.52 0.0 -0.8344000000000007
-1.6400000000000001 0.56 0.0 -0.8392000000000004
-1.6400000000000001 0.6000000000000001 0.0 -0.8440000000000007
-1.6400000000000001 0.6400000000000001 0.0 -0.8488000000000009
-1.6400000000000001 0.6800000000000002 0.0 -0.8536000000000006
-1.6400000000000001 0.7200000000000002 0.0 -0.8584000000000009
-1.6400000000000001 0.7600000000000002 0.0 -0.8632000000000004
-1.6400000000000001 0.8000000000000003 0.0 -0.8680000000000008
-1.6400000000000001 0.8399999999999999 0.0 -0.8728000000000002
-1.6400000000000001 0.8799999999999999 0.0 -0.8776000000000006
-1.6400000000000001 0.9199999999999999 0.0 -0.8824000000000007
-1.6400000000000001 0.96 0.0 -0.8872000000000009
-1.6400000000000001 1.0 0.0 -0.8920000000000008
-1.6400000000000001 1.04 0.0 -0.8968000000000003
-1.6400000000000001 1.08 0.0 -0.9016000000000006
-1.6400000000000001 1.12 0.0 -0.9064000000000005
-1.6400000000000001 1.1600000000000001 0.0 -0.9112000000000009
-1.6400000000000001 1.2000000000000002 0.0 -0.9160000000000008
-1.6400000000000001 1.2400000000000002 0.0 -0.9208000000000007
-1.6400000000000001 1.2800000000000002 0.0 -0.9256000000000006
-1.6400000000000001 1.3200000000000003 0.0 -0.9304000000000006
-1.6400000000000001 1.3599999999999999 0.0 -0.9352000000000005
-1.6400000000000001 1.4 0.0 -0.9400000000000004
-1.6400000000000001 1.44 0.0 -0.9448000000000008
-1.6400000000000001 1.48 0.0 -0.9496000000000007
-1.6400000000000001 1.52 0.0 -0.954400000000001
-1.6400000000000001 1.56 0.0 -0.9592000000000005
-1.6400000000000001 1.6 0.0 -0.9640000000000004
-1.6400000000000001 1.6400000000000001 0.0 -0.9688000000000008
-1.6400000000000001 1.6800000000000002 0.0 -0.9736000000000007
-1.6400000000000001 1.7200000000000002 0.0 -0.978400000000001
-1.6400000000000001 1.7600000000000002 0.0 -0.9832000000000005
-1.6400000000000001 1.8000000000000003 0.0 -0.9880000000000004
-1.6400000000000001 1.8399999999999999 0.0 -0.9928000000000003
-1.6400000000000001 1.88 0.0 -0.9976000000000003
-1.6400000000000001 1.92 0.0 -1.0024000000000006
-1.6400000000000001 1.96 0.0 -1.007200000000001
-1.6400000000000001 2.0 0.0 -1.012000000000001
-1.6 -2.0 0.0 -0.30000000000000004
-1.6 -1.96 0.0 -0.30479999999999996
-1.6 -1.92 0.0 -0.3095999999999999
-1.6 -1.88 0.0 -0.31440000000000023
-1.6 -1.84 0.0 -0.31920000000000015
-1.6 -1.8 0.0 -0.32400000000000007
-1.6 -1.76 0.0 -0.3288
-1.6 -1.72 0.0 -0.3335999999999999
-1.6 -1.68 0.0 -0.33840000000000003
-1.6 -1.6400000000000001 0.0 -0.34320000000000017
-1.6 -1.6 0.0 -0.3480000000000001
-1.6 -1.56 0.0 -0.3528
-1.6 -1.52 0.0 -0.3575999999999999
-1.6 -1.48 0.0 -0.36240000000000006
-1.6 -1.44 0.0 -0.3672000000000002
-1.6 -1.4 0.0 -0.3720000000000001
-1.6 -1.3599999999999999 0.0 -0.3768
-1.6 -1.3199999999999998 0.0 -0.38159999999999994
-1.6 -1.28 0.0 -0.3864000000000001
-1.6 -1.24 0.0 -0.3912
-1.6 -1.2 0.0 -0.39600000000000013
-1.6 -1.1600000000000001 0.0 -0.40079999999999993
-1.6 -1.12 0.0 -0.40559999999999996
-1.6 -1.08 0.0 -0.4104000000000001
-1.6 -1.04 0.0 -0.4152000000000001
-1.6 -1.0 0.0 -0.42000000000000004
-1.6 -0.96 0.0 -0.42479999999999996
-1.6 -0.9199999999999999 0.0 -0.4296000000000001
-1.6 -0.8799999999999999 0.0 -0.4344000000000001
-1.6 -0.8400000000000001 0.0 -0.43920000000000003
-1.6 -0.8 0.0 -0.44400000000000006
-1.6 -0.76 0.0 -0.4488
-1.6 -0.72 0.0 -0.4536000000000002
-1.6 -0.6799999999999999 0.0 -0.4583999999999999
-1.6 -0.6399999999999999 0.0 -0.46320000000000006
-1.6 -0.5999999999999999 0.0 -0.4680000000000001
-1.6 -0.56 0.0 -0.4728
-1.6 -0.52 0.0 -0.4776
-1.6 -0.48 0.0 -0.48240000000000016
-1.6 -0.43999999999999995 0.0 -0.4872000000000001
-1.6 -0.3999999999999999 0.0 -0.492
-1.6 -0.3599999999999999 0.0 -0.49680000000000013
-1.6 -0.32000000000000006 0.0 -0.5016000000000003
-1.6 -0.28 0.0 -0.5064
-1.6 -0.24 0.0 -0.5112000000000001
-1.6 -0.19999999999999996 0.0 -0.516
-1.6 -0.15999999999999992 0.0 -0.5207999999999999
-1.6 -0.11999999999999988 0.0 -0.5256000000000001
-1.6 -0.08000000000000007 0.0 -0.5304000000000002
-1.6 -0.040000000000000036 0.0 -0.5352000000000001
-1.6 0.0 0.0 -0.54
-1.6 0.040000000000000036 0.0 -0.5448
-1.6 0.08000000000000007 0.0 -0.5495999999999999
-1.6 0.1200000000000001 0.0 -0.5544000000000002
-1.6 0.16000000000000014 0.0 -0.5591999999999999
-1.6 0.20000000000000018 0.0 -0.5640000000000001
-1.6 0.2400000000000002 0.0 -0.5688000000000002
-1.6 0.28000000000000025 0.0 -0.5735999999999999
-1.6 0.31999999999999984 0.0 -0.5784
-1.6 0.3599999999999999 0.0 -0.5831999999999997
-1.6 0.3999999999999999 0.0 -0.5880000000000001
-1.6 0.43999999999999995 0.0 -0.5928000000000002
-1.6 0.48 0.0 -0.5975999999999999
-1.6 0.52 0.0 -0.6024
-1.6 0.56 0.0 -0.6072000000000002
-1.6 0.6000000000000001 0.0 -0.6120000000000001
-1.6 0.6400000000000001 0.0 -0.6167999999999998
-1.6 0.6800000000000002 0.0 -0.6215999999999999
-1.6 0.7200000000000002 0.0 -0.6264000000000003
-1.6 0.7600000000000002 0.0 -0.6312000000000002
-1.6 0.8000000000000003 0.0 -0.6360000000000001
-1.6 0.8399999999999999 0.0 -0.6408
-1.6 0.8799999999999999 0.0 -0.6456
-1.6 0.9199999999999999 0.0 -0.6503999999999999
-1.6 0.96 0.0 -0.6551999999999998
-1.6 1.0 0.0 -0.6600000000000001
-1.6 1.04 0.0 -0.6648000000000001
-1.6 1.08 0.0 -0.6696
-1.6 1.12 0.0 -0.6743999999999999
-1.6 1.1600000000000001 0.0 -0.6791999999999998
-1.6 1.2000000000000002 0.0 -0.6840000000000002
-1.6 1.2400000000000002 0.0 -0.6888000000000005
-1.6 1.2800000000000002 0.0 -0.6936
-1.6 1.3200000000000003 0.0 -0.6983999999999999
-1.6 1.3599999999999999 0.0 -0.7032000000000003
-1.6 1.4 0.0 -0.7079999999999997
-1.6 1.44 0.0 -0.7127999999999997
-1.6 1.48 0.0 -0.7176
-1.6 1.52 0.0 -0.7224000000000004
-1.6 1.56 0.0 -0.7272000000000003
-1.6 1.6 0.0 -0.7319999999999998
-1.6 1.6400000000000001 0.0 -0.7367999999999997
-1.6 1.6800000000000002 0.0 -0.7416
-1.6 1.7200000000000002 0.0 -0.7464000000000004
-1.6 1.7600000000000002 0.0 -0.7512000000000003
